"rev","age","city","income","marital","debrate","due30","due60","due90","loan_num","is_bad"
"0.0777895193488068","64","R","7434.25408384763","2","0.454454486968554","0","0","0","7","0"
"1.01558624983376","61","X","17013.6300831102","0","0.234468349623284","0","0","0","5","0"
"0.0542257153866915","64","Y","6264.64012386277","1","0.0660957571822578","0","0","0","12","0"
"0.482348721774063","48","O","6021.76475404762","0","0.364600380804027","1","0","0","6","0"
"0.581060907515845","44","W","11635.8192142081","1","0.270585202658319","1","0","0","6","0"
"0.277082378481499","64","S",,"0","2044","0","0","0","8","0"
"1.04690791920369","46","O","24051.4794841874","2","0.80589496797901","0","0","0","12","0"
"0.0553631399033801","52","M","11068.0046962574","1","0.408161786338413","0","0","0","10","0"
"0.316514085832192","36","C","3005.01195313409","1","0.329647954573071","0","0","0","5","0"
"0.0693633484354171","48","Q","8398.09410599247","1","0.357657579669799","0","0","0","4","0"
"0.733604975597851","38","I","3536.15729762241","1","0.544828533741737","0","0","0","17","0"
"0.0356450734983944","49","N",,"2","2096","0","0","0","3","0"
"0.0502275546110883","55","D","10538.4895059746","1","0.0210844870514556","0","0","0","17","0"
"0.98306101791698","45","B","875.560115683824","0","0.946472456656301","1","0","0","4","0"
"0.418365485159027","53","Y","10649.6954132803","0","0.209369329907445","0","0","0","8","0"
"0.170645652001559","62","Z","5331.61909644678","0","0.452555551282272","0","0","0","11","0"
"0.731510955040721","62","J","4063.80050443113","1","2.9529081716457","0","0","0","14","0"
"0.56380379537769","45","C","4331.54853374325","0","1.08096873086579","0","0","0","16","0"
"0.395131172173679","42","G","12800.7097586524","1","0.538691378638941","0","0","0","13","0"
"1.01159937458655","49","A",,"0","4331","0","0","0","5","0"
"0.0358160200936904","29","B","3736.57414137945","0","0.361492259391426","0","0","0","2","0"
"0.435380810539665","28","X","2465.36139390431","0","0.0523360911696985","0","0","0","1","0"
"0.114974529930169","52","S","2328.92530549876","1","0.204595678114311","0","0","0","13","0"
"0.266325876644485","27","O","3242.60190078057","1","0.911251101467776","0","0","0","4","0"
"0","56","P","11744.1033764742","1","0.509644041334978","0","0","0","10","0"
"0.0643712052602362","50","T",,"1","2490","0","0","0","12","0"
"0.025543716313696","82","O","0","1","616","0","0","0","5","0"
"0.703319055261792","64","K","8079.68791271001","1","0.470153054740971","2","0","0","17","0"
"0.0209201355634991","56","U","5163.46225444041","0","0.237269410540182","0","0","0","6","0"
"0.189528093726441","57","I","3615.23485337384","1","0.156493113536332","0","0","0","9","0"
"0","51","V",,"0","2298","0","0","0","6","0"
"0.057168922801502","49","X",,"1","1608","0","0","0","4","0"
"0.0535628439324463","86","J","2034.31124267913","0","0.0328273629074137","0","0","0","2","0"
"0.951618129817171","52","H","21550.497566862","0","0.529829022541938","1","0","0","11","0"
"0.0712638795642859","57","Q","6548.79149724729","0","0.352977948741102","0","0","0","17","0"
"0.979153434350319","49","S","7440.36640534177","0","0.642085088989736","0","0","0","7","0"
"0.0932709825729809","58","O","1081.41441284679","0","0.0553433667929106","0","0","0","2","0"
"0.0212357205593094","64","T","7760.12235172093","0","0.5186539138677","0","0","0","15","0"
"0.0774598512577867","54","K","8345.10810811445","1","0.324164870687663","0","0","0","4","0"
"0","58","K","7809.99376480468","1","0.24746367349821","0","0","0","6","0"
"0","32","W",,"1","2219","0","0","0","5","0"
"0","76","F","6080.71604389697","1","0.0182408370156792","0","0","0","2","0"
"4.65244019249048","38","N",,"1","1007","2","1","0","5","1"
"0.377920528252295","41","K",,"0","5824","0","0","0","10","0"
"0.0150325751950294","34","X","3505.13024388254","1","0.371591139180176","0","0","0","7","0"
"0.0242459838141524","33","G","5006.36504208669","1","0.231657011225265","0","0","0","13","0"
"0.322920341853687","73","I","10590.3788927943","1","0.254496413734166","0","0","0","12","0"
"0.0571745694065208","73","H",,"1","7","0","0","0","5","0"
"0.168324854027832","45","Q","4446.21637318097","1","0.300000966691027","0","0","0","17","0"
"0.0935309574721966","24","P",,"1","3.40605020150542","0","0","0","1","1"
"0.0835223621088172","67","S","22402.3583629634","0","0.53711356705886","0","0","0","15","0"
"0.0545551295468229","48","S","11864.126938954","1","0.55856715483418","0","0","0","7","0"
"0.0433632253845169","71","S","8130.41581878811","1","0.356210896285054","0","0","0","3","0"
"0.180322818535813","59","R","9592.23420913331","1","0.100391077387904","0","0","0","8","0"
"0.0206564061531637","26","O","3090.56815747172","1","0.225468766762039","0","0","0","2","0"
"0.420325666568586","53","F","16730.3101596273","1","0.292653373185308","1","0","0","15","0"
"0.958492360931421","60","S","8298.71946559288","1","0.336775927011298","0","0","0","10","0"
"0.206487456353966","85","N","1298.76961619593","1","0.0695880689943517","0","0","0","8","0"
"0.91790260820273","58","T","4955.77266643569","1","0.111377281754814","0","0","0","2","0"
"0.0255030120572388","72","K","7404.92690118216","0","0.203932823928044","0","0","0","10","0"
"0.967741435153923","63","D",,"0","1468","0","0","0","6","0"
"0.0742036488531504","65","J","12086.4652243443","1","0.465511501249122","0","0","0","17","0"
"0.0478535867269187","48","H","5072.1979918424","1","0.196446703411421","0","0","0","11","0"
"0.00556783729570389","78","W","4904.27607647143","1","0.471445890273727","0","0","0","11","0"
"0.14989600434039","62","D","17944.9321346153","1","0.337714220233321","0","0","0","13","0"
"0.0936956568443021","62","X","14060.4756901506","0","0.248594759729174","1","0","0","6","0"
"0","49","O",,"1","3484","1","0","0","4","0"
"0.0867825120202909","54","K","1811.01001692005","1","0.568309453539821","0","0","0","6","0"
"0.258056555194841","43","N","7371.03928895667","1","0.416864101750537","0","0","0","11","0"
"0.197854817150703","57","U",,"1","262","0","0","0","4","0"
"0.328164744079963","56","A","12720.4498656411","1","0.317177166763199","0","0","0","11","0"
"1.91746707349512","63","D","3376.62529554218","1","0.366031134542148","1","1","2","5","1"
"0.105930554533679","77","M",,"1","1331","0","0","1","5","0"
"0.11517378021372","55","F","9894.90627479553","1","0.326978762761864","1","0","0","15","0"
"0.249895788632544","27","G","4883.48489419557","0","0.491884307818357","0","0","0","6","0"
"0.101071524545418","63","A","15857.4437598698","1","0.467325699100605","0","0","0","16","0"
"0.367549529806265","45","H","31007.0253452752","1","0.339914919113878","0","0","0","11","0"
"0.137620396451953","41","Z","5159.66785144247","1","0.713431166670901","0","0","0","9","0"
"0.0498933470615118","58","C","3333.54902713746","2","0.276745156945143","0","0","0","16","0"
"0.369884565634538","55","E","2811.50434335694","1","0.225256526342925","0","0","0","5","0"
"0.0439040170283917","48","A","4782.15160295367","1","0.0227200958480981","0","0","0","4","0"
"0.085733795514549","64","P","2773.31204279326","1","0.239917207252318","0","0","0","9","1"
"0.251197669610188","76","O","5718.47466854379","1","0.247949344068154","0","0","0","21","0"
"1.02968154587995","48","S","4048.95242063515","1","0.353092409192451","0","0","2","5","1"
"1.04920233835077","20","F",,"0","0","0","0","0","0","0"
"0.0747258223330033","44","Z","9440.87043363601","1","0.271733743892179","0","0","0","4","0"
"0.135078303839194","47","G","5053.04805163667","1","0.622059091027142","0","0","0","12","0"
"0.978942551407116","59","A","9693.68677427992","1","0.510993359762231","1","0","0","17","0"
"0.964053429418176","32","N","2483.75632335991","0","0.251691301246067","0","0","1","5","1"
"0.697550659034768","44","Z","5474.35920792632","0","0.302745137233931","3","1","0","9","0"
"0","72","T","8177.43629563972","1","0.473959969285783","0","0","0","5","0"
"0.198034524725329","34","L","2418.79769461229","1","0.180222111248336","0","0","0","2","0"
"0.102515645206292","54","S","9697.18185081147","0","0.242720922999747","0","0","0","15","0"
"0.116524488118877","44","V","4181.77142816968","1","0.400931649807625","0","0","0","6","0"
"0.0989182750593137","56","Q","12319.7993163019","0","0.173111736823401","0","0","0","5","0"
"0.101789768631223","25","W","6144.64527941309","1","0.254199415605274","0","2","0","4","0"
"0.135324301551225","47","C","1540.13083497994","1","0.0705801363888667","0","0","0","4","0"
"0.606137095852783","57","H",,"0","6138","0","0","0","8","0"
"1.02645869518241","39","R",,"0","2627","0","0","0","6","0"
"0.0647793047272722","53","N","3171.35876472294","0","0.539175605943753","0","0","0","8","0"
"0.281167789680761","41","E",,"1","1267","0","0","0","3","0"
"0.676789929670347","67","F","11152.4400664903","1","0.262995003300771","1","0","0","6","1"
"0.135989392613783","45","I",,"1","2624","0","0","0","2","0"
"0.918775719584989","50","O","10028.7259344012","0","0.32589039703725","0","0","0","6","1"
"0.996302408146399","65","M",,"1","8.36811770638451","0","0","1","1","0"
"0.267284213669327","53","G","11572.9692376684","1","0.347191912057297","1","0","0","17","0"
"0.140205226009656","68","C","1026.33552597836","1","0.942193362753786","0","0","0","11","0"
"0.0287754034664124","77","W","10536.7703591008","0","0.0275762928889957","0","0","0","14","0"
"0.777141424698926","36","Y",,"1","542","0","0","0","2","0"
"0.916115438686067","42","X","2843.34580889717","1","0.901471841642953","1","0","0","9","0"
"0","34","R","62507.6563211624","1","0.0431871397967608","0","0","0","5","0"
"0","36","M","4535.05963296629","1","0.506583363317733","0","0","0","2","0"
"0.940622320218869","38","K","1277.38078391925","1","3.99341696748522","0","0","0","7","1"
"0.854202661903714","36","D",,"1","310","1","0","0","7","0"
"0.0248463653438314","42","A","6111.9862500336","1","0.436259808605207","0","0","0","10","0"
"0.579831796490214","55","T",,"1","4147","0","0","0","15","0"
"0.0592141530793358","50","H","11555.077829631","0","3.17362496276398","2","0","0","11","0"
"0.163308731528422","42","X",,"0","1542","0","0","0","7","0"
"0.0112892181491454","65","F","17244.8778944369","1","0.292043846036105","0","0","0","12","0"
"1.01031744659765","33","D","8812.03367359564","1","0.543374593285745","0","0","0","3","0"
"0.0628847954179585","70","V","2389.52790372632","1","0.597389012929646","0","0","0","5","0"
"0.0499344823653936","74","P","6047.53527552821","2","0.0228222091440527","0","0","0","5","0"
"0.0370780490352945","53","C","2028.94768822938","1","0.971124009503909","1","0","0","6","0"
"1.02431256313252","43","S","3332.75191718899","1","0.439170520997885","2","0","0","5","0"
"0.562679289245824","43","T","8034.74849645048","0","0.424938341603563","0","0","0","7","0"
"0.267283845266379","54","X","12582.0180376526","1","0.351039609073667","0","0","0","9","0"
"0.467228186250637","57","T","16232.7498527318","1","0.405998302095832","0","0","0","6","0"
"0.665656669242107","40","J","4607.86462015659","0","0.863051736177893","0","0","0","10","0"
"0.0804895311385636","66","L","6598.63194972277","1","0.290416705070729","0","0","0","13","0"
"0.0934015612677978","54","E","2375.31372242793","1","1.33702839553388","0","0","0","9","0"
"0.325325563071418","28","E","5139.39893407561","1","0.189578097759756","0","0","0","3","0"
"0.0529256568445133","73","X","3841.12231595628","1","0.294981949199172","0","0","0","9","0"
"0.357548982321062","60","B","6050.69057236426","1","0.523412247356617","0","0","0","12","0"
"0.280027896336927","48","T","40069.8484091554","1","0.18930215421791","0","0","0","15","0"
"0.254064174862805","46","V","3531.35516671464","1","0.18449305221119","0","0","0","7","0"
"0.393153328389988","60","F","7169.23719266616","1","0.905047577113202","0","0","0","8","0"
"0.701684351077489","48","K","7098.58301379718","2","0.607423394742167","0","0","0","15","0"
"0.199605695103753","49","M","4544.27051208913","1","0.531771958786345","0","0","0","11","0"
"0.658700231154276","70","K","22027.0222937688","0","0.389567335373538","1","0","0","24","0"
"1.03490218445735","48","L","9504.86732305214","1","0.1140052327015","0","1","2","2","0"
"0.148839517619601","76","X",,"2","1557","0","0","0","5","0"
"0.00384517061031145","79","X",,"1","80","0","0","0","3","0"
"0.0373690399248506","74","B","5054.67945053242","1","0.0604695151489834","0","0","0","8","0"
"0.16609490890944","51","B",,"0","192","0","0","0","3","0"
"0.835408746406156","56","V","6447.09897333384","1","0.537493305294553","0","0","0","11","0"
"0.32784556813421","50","Y","14969.8677695822","1","0.240528544629867","0","0","0","8","0"
"0.676560904378499","66","P","8083.65115849301","1","0.649595209500063","0","0","0","20","0"
"0.164206131202157","42","D","8152.86547513679","1","0.546045185059743","0","0","0","13","0"
"0.14720741327663","73","M",,"1","66","0","0","0","3","0"
"0.899144220532261","30","N","4407.94678595848","1","0.31744493584508","0","0","0","14","0"
"0.137262462446233","69","C","3838.60526558384","0","0.419433226886448","0","0","0","13","0"
"0.348331930231605","81","Y","3260.34137120098","0","0.952167778456279","0","0","0","9","0"
"0.0400051892354988","60","A","3551.53519362211","0","0.0217366440975334","0","0","0","9","0"
"0.0589226876636974","44","B","7454.24084159732","0","0.630565641928195","0","0","0","9","0"
"0.984145246129487","49","R","6578.43487448432","1","0.505070614126767","1","0","0","8","0"
"1.01072532367037","62","Y","45.9757050722837","0","390","0","0","0","1","0"
"0.0760612216075558","57","B",,"0","966","0","0","0","9","0"
"1.04218015861774","26","H","2260.3591770865","1","0.23970147081887","0","1","0","1","0"
"0.0550255894393837","70","W","8342.45453359745","2","0.030617535558235","0","0","0","4","0"
"0.22178013099226","37","D","40088.0840940401","1","0.0540375640536634","1","0","0","12","0"
"1.02134514490684","42","S",,"1","339","0","0","0","1","0"
"0.626107068442254","63","R","4664.20222278684","1","0.391020472727787","0","0","1","7","0"
"0.090775267048753","70","K","2798.81042869575","1","0.0604763451609421","0","0","0","4","0"
"0.263791614580456","53","E","2538.53460266255","0","0.444824316833258","0","0","0","31","0"
"0.298703329429079","33","Q","5611.21645080484","1","0.975066611469989","0","0","0","14","0"
"0","33","Q","1944.0571479816","0","0.101165373700531","0","0","0","3","0"
"0","39","C","4582.294844836","1","0.0973851313852271","0","0","0","8","0"
"0.0394855383801468","61","R","3590.65934158862","0","0","0","0","0","1","0"
"0","77","W",,"1","0","0","0","0","2","0"
"0.00693722416517699","37","S","90.0327055938542","0","1001","0","0","0","7","0"
"0","51","G",,"1","1870","0","0","0","16","0"
"1.05222186511882","25","E","1643.86738426983","1","0.168085727368127","0","0","0","6","0"
"0.854246453081633","47","Q","12131.0446772352","0","0.447912557077439","1","0","0","14","1"
"0.039481919714151","80","H","5536.13991406187","1","0.0489116131390209","0","0","0","4","0"
"0.430876456671828","52","K","4548.24986294843","1","0.90271843980021","0","0","0","18","0"
"0","86","J","5299.41574910283","1","0","0","0","0","6","0"
"0.754505406764176","65","G","11320.729843786","1","0.368313373530298","0","0","0","13","0"
"0.12163884572789","30","Z","1522.32035752386","0","0.459782540098773","0","0","0","8","0"
"0.0504059193433326","34","F","9053.11147202738","1","0.421931123133827","0","0","0","11","0"
"0.20801171276796","33","Q",,"0","835","0","0","0","3","0"
"0.0771257931923418","26","J","3346.97972116247","1","0.439828631288694","0","0","0","12","0"
"0.0966771623240343","63","C","5200.41243235394","0","0.0474192466884912","0","0","0","3","0"
"0.104468656655227","37","I",,"1","2118","0","0","0","14","0"
"0.17002748182796","66","X",,"0","59","0","0","0","1","0"
"0.442634607608739","63","C","4641.54999838211","1","0.831270751723746","0","0","0","20","0"
"0.416194561538756","35","D","8020.66629990004","1","0.792829249429281","0","0","0","13","0"
"0.103102587679831","31","H","13043.0920167826","0","0.283899598461517","0","0","0","10","0"
"0.0324927997561673","90","K","5070.92070216313","0","0.198277413350526","0","0","0","8","0"
"0.130948327868757","47","E","6023.06564836763","1","0.594979079818085","0","0","0","6","0"
"0.544173483686724","62","R","15861.4603420179","1","0.0746392690608718","4","0","0","7","0"
"0.0121198070680197","78","T","10508.5122181568","1","0.0275385354325462","0","0","0","20","0"
"0.193449549268992","62","F",,"1","1604","0","0","0","9","0"
"0.118515710313062","34","I",,"0","1774","0","0","0","10","0"
"0.0738500931932539","49","V","2891.38908012956","0","0.0768800384411357","0","0","0","21","0"
"0.0639319651954236","61","E","5416.23472826742","1","0.0936782465765553","0","0","0","15","0"
"0.0855538560184433","54","Y",,"1","1941","0","0","0","4","0"
"1.01132014202128","48","O","6184.24733607098","1","0.256352012540821","0","0","0","6","0"
"0.0659281421623749","55","U","9662.78615781665","1","0.0881558416983302","0","0","0","6","0"
"0.243320827326156","50","V","5238.72385861725","1","0.487366865723435","0","0","0","18","0"
"0","57","T",,"1","0","0","0","0","1","0"
"0.809477188928701","74","M","4782.74561541528","1","0.512415239647584","0","0","0","8","0"
"0.444217378415279","23","Q","783.08508885093","1","0.841697316464091","0","1","0","8","0"
"0.0582279724477044","69","J","10795.4644678552","0","0.310771206587019","0","0","0","8","0"
"0.714244181719654","42","F","9554.87072882243","1","0.386306142487877","0","0","0","8","0"
"0.0603452640075341","39","F",,"1","28","0","0","0","1","0"
"0.195890588353329","53","Y","5321.45234549046","1","0.499952862529958","0","0","0","10","0"
"0.279392740849491","27","X","3227.22891303711","1","0.126840505294337","0","0","0","2","0"
"0.0402245479027987","68","H","4301.09502407722","1","0.15836026390179","0","0","0","9","0"
"1.01023981131224","51","Q","3036.91083183512","0","0.659334600772401","2","2","0","6","0"
"0.863368336002026","65","C","15224.9495385084","1","0.590613898793585","0","0","0","8","0"
"0.896445739440566","39","E","4984.09997341223","1","0.229670070408911","0","0","0","5","0"
"0.0480255157546682","45","B","6870.74589355849","1","0.356271664370606","0","0","0","9","0"
"0.406073140433089","53","M","3590.1820110064","0","0.635310221422769","0","0","0","11","0"
"0","43","K","11346.75102311","0","0.475394835841609","0","0","0","8","0"
"0.0549898475838706","67","G","7087.41908464581","0","0.235859436638031","0","0","0","14","0"
"0.667980592171441","53","K","1928.39077661745","1","1.81848329510735","0","0","0","9","0"
"0.110856579128012","46","I",,"1","2296","0","0","0","21","0"
"1.00499716648607","62","U","5648.56009334326","1","0.561452432696633","2","0","0","12","0"
"0.0943910160803909","36","V","8806.21514962986","1","0.454184100376742","0","0","0","5","0"
"0.320806026523605","69","X",,"1","1162","0","0","0","6","0"
"0.944137822584566","43","X","6212.62166355737","1","0.478668860283913","2","1","0","10","1"
"0","68","C","9628.33674715646","1","0.0322730228771793","0","0","0","2","0"
"1.01547144425643","58","Y","4069.82047837228","1","0.0674036509911825","0","0","0","0","0"
"0.112538752669235","66","X","1550.67261782475","1","0.0392282091675507","0","0","0","2","0"
"0.0998264188250446","37","T","10433.1453767139","0","0.0641154948569015","0","0","0","1","0"
"0.261464868204908","61","Z","1722.43948544748","1","0.528870090557178","0","0","0","6","0"
"1.03991260826864","44","W","8691.4982491266","1","0.241071021024876","2","0","0","7","0"
"1.01107458698174","49","U","1523.9018395748","1","0.101377681218091","0","0","0","3","0"
"0.0437803759634387","46","J","7277.56315204874","1","0.360895165248525","0","0","0","11","0"
"0.89977074485627","56","B","12072.8196796961","1","0.333158972135137","2","0","0","9","1"
"0.326574299461274","43","P","6581.72839017957","1","0.549991023014795","0","0","0","10","0"
"0.221678012324293","60","S","2574.25701325946","1","0.436649084597008","0","0","0","11","0"
"0.0641987975012776","45","C",,"1","3153","0","0","0","16","0"
"0.409315766045418","21","H","863.296238087118","1","0.891275364845793","0","0","0","5","0"
"0.0449305274550875","62","C","14225.087963542","0","0.274071563612193","0","0","0","3","0"
"0.000926910471120596","67","N",,"1","1450","0","0","0","4","0"
"0","19","N","0","0","0","0","0","0","1","0"
"0.811138350910643","38","P",,"1","1241","0","0","0","6","0"
"1.00172217532603","26","D",,"1","605","0","0","0","0","0"
"0.0115061744019187","82","Q",,"1","10","0","0","0","11","0"
"0.3002808994146","58","W","7938.02135821059","1","0.505136343130106","0","0","0","13","0"
"0.856686173340828","79","E",,"1","558","0","0","0","5","0"
"0.959052387908167","45","L","8156.67674648575","1","0.521096500864149","0","0","0","10","0"
"0.0890211280762612","55","S","3569.44726011716","0","3.54383647325637","0","0","0","21","1"
"0.997545581641678","38","T","3377.46563022956","0","0.816466919422082","2","0","0","7","1"
"0.0540731935183051","54","L",,"1","31","0","0","0","3","0"
"0.0801810680218774","46","P","3038.65197906271","1","0.0526801019723707","0","0","0","1","0"
"0.16503702004799","36","K","7965.3395276498","1","0.429921666847293","0","0","1","8","0"
"0.300121741826136","80","T","4011.90621322021","0","0.209795245933347","0","0","0","11","0"
"0.308953925159145","56","Z","4063.51423268206","0","0.721827876612872","0","0","0","8","0"
"0.0432168029494025","64","Z","3386.82360160165","1","0.239590418083282","0","0","0","6","0"
"0.226453134063018","60","A","2678.86100481264","0","0.347064015259796","0","0","0","4","0"
"0.0755963746309234","64","A","7568.83494369686","1","0.354535180196192","0","0","0","23","0"
"0.525324269747842","53","D","23921.5504450649","1","0.422643763444511","0","0","0","18","0"
"0.428777189299822","36","V","8888.5369931031","0","0.606612439600651","0","0","0","8","0"
"0.302976228017399","50","D","10467.6419171821","0","0.401850612300807","0","1","0","6","0"
"0.0537815583813177","76","W","3188.38896727562","1","0.558181515697288","0","0","0","8","0"
"0.354991182349457","43","Q","0","1","1315","0","0","0","11","0"
"0","76","T",,"1","0","0","0","0","5","0"
"0.0188286368321852","73","Z","6764.44414037652","0","0.0987796646166158","0","0","0","4","0"
"0.769040580954962","42","L","2754.89240666293","1","0.54512706028087","1","0","0","3","0"
"0.0503842220478189","52","H","6304.39250022173","0","0.512790952235389","0","0","0","9","0"
"0.49489468172078","67","O","5024.07965654694","1","0.505606988887528","0","0","0","8","0"
"0.0233889058909839","42","D","2650.27168536","1","0.389760600378777","0","0","0","6","0"
"0.751170634375133","26","N","1435.79014273174","1","0.428057682359578","0","0","0","1","0"
"0","44","A","1656.39101155102","0","0.342616712591873","0","0","0","4","0"
"0.419924368107083","90","T","4247.31282283552","1","0.5993150718885","0","0","0","11","0"
"0.0744170291673446","69","L","4657.01996651851","1","0.25462899456339","0","0","0","6","0"
"0","66","A","3661.52234107628","1","0.918308426296408","1","0","0","12","0"
"0.0485500923686318","56","D","6776.49849680997","1","0.508672769907857","0","0","0","13","0"
"0.069520686820664","53","S",,"0","4659","0","0","0","4","0"
"0.501172625492998","59","R","6684.94800812006","0","0.432312192892712","0","0","0","4","0"
"0.109115829732456","35","G",,"1","34","0","0","0","5","0"
"0.0708919997403516","45","J","6083.34036967717","1","0.514781075517535","1","0","0","9","0"
"0","59","N",,"1","6726","0","0","0","17","0"
"0.975253798064294","56","U",,"1","2526","0","0","0","5","0"
"0.120823966846636","50","G","10562.520620646","1","0.251114247813619","0","0","0","12","0"
"0","63","F",,"1","5.04415787290782","0","0","0","2","0"
"0","52","O","13373.5782013163","1","0.320341285264906","0","0","0","6","0"
"0.105316509221305","66","F",,"0","7","0","0","0","3","0"
"0.0563835879045519","48","B","7103.5444531478","1","0.658018573858873","0","0","0","13","0"
"1.01507748593652","51","I","12592.0724551659","1","0.240391194930771","0","0","0","10","0"
"0.0368881857798709","79","P","1676.18252052926","1","0.287888398420843","0","0","0","8","0"
"0.452412548612904","26","V",,"0","537","1","2","0","9","1"
"0.667891189518164","55","H","21697.2228917852","1","0.347252270612839","0","0","0","15","0"
"1.03196032126513","36","P","6682.98588795587","1","0.349330896797398","0","0","0","6","0"
"0.200765757377618","38","B","4224.69767797738","1","0.373702737338543","0","0","0","17","0"
"0.158381765426789","46","A","8247.17736751772","1","0.366476917602443","0","0","0","4","0"
"0.269409852315449","61","G","8849.18850952946","0","0.445120160484402","0","0","0","14","0"
"0.441160357575495","45","F","2332.04357651994","0","0.9481738563061","0","0","0","9","1"
"0.0402512704477183","60","F","11381.5852109659","1","0.472719801109357","0","0","0","15","0"
"0.48919519444392","53","O",,"1","2513","0","0","0","11","0"
"1.01546528660768","59","O","1671.93840090372","0","2.73881090945734","9","0","0","8","1"
"0.0918866811816772","58","A","9003.93164488487","0","0.413473348405939","0","0","0","12","0"
"0","45","Y","3095.25687373243","0","0.081092655006559","1","0","0","3","0"
"0.876645214150552","43","E","3348.97612635978","0","0.423280372288701","0","0","0","7","0"
"0.95114891509085","57","J","9891.28577465564","1","0.83246395689681","0","0","0","12","1"
"0","80","G","3587.64570290223","1","0","0","0","0","1","0"
"0.447251450408036","23","U","3033.38123913854","1","0.0113697626962748","0","0","0","1","0"
"0.0978782949372937","61","Q","7590.26633950882","1","0.476979647082093","0","0","0","23","0"
"0.081358037159949","76","R","3308.12629084103","1","0.0205895224351616","0","0","0","4","0"
"0.725316344094518","53","B","6294.19350679964","1","0.319409506340066","1","0","2","9","1"
"0.382170651357811","33","U","7624.99952098541","1","0.52131045967699","3","0","0","15","0"
"0.335266397233812","36","E","768.793259583414","0","2.1658548835288","0","0","0","6","0"
"1.45621741563332","38","Q","4259.47587160207","1","0.558772847642412","1","3","7","5","1"
"0.0224735656680423","36","E","8734.3705702778","1","0.169835972859722","0","0","0","2","0"
"0.0573279835441462","64","S","10024.6228123549","0","0.183600814320216","0","0","0","11","0"
"0.028833623729709","45","E","16713.5816329941","1","0.228828822121931","1","0","0","11","0"
"0.116139106903149","53","W",,"0","159","0","0","0","4","0"
